130  75  35  920,193201124199  1  0  0  0
132  74  35  924,360089762213  1  0  0  0
132  74  0  928,526929453374  1  0  0  0
132  77  35  932,693728092336  1  0  0  0
131  77  35  936,860658177283  1  0  0  0
131  80  36  941,027753260492  1  0  0  0
134  77  34  945,19473939748  1  0  0  0
131  81  36  949,361785533837  1  0  0  0
130  78  35  957,695705308365  1  0  0  0
133  80  35  961,862470395049  1  0  0  0
133  76  36  966,029437979601  1  0  0  0
133  76  0  970,196221223987  1  0  0  0
131  77  35  987,624931316513  1  0  0  0
132  79  35  987,624931316513  1  0  0  0
134  75  35  987,624931316513  1  0  0  0
130  85  35  996,049180140209  1  0  0  0
131  81  35  1000,21615127736  1  0  0  0
132  81  35  1004,38291596931  1  0  0  0
133  79  36  1008,54975566047  1  0  0  0
130  79  36  1012,71653929959  1  0  0  0
131  77  35  1021,05040262734  3  0  0  0
135  71  35  1025,21749731582  3  0  0  0
135  71  0  1029,38429990211  3  0  0  0
130  82  36  1033,55125603941  3  0  0  0
133  76  35  1037,71808862538  3  0  0  0
135  75  35  1041,88514226166  3  0  0  0
130  77  36  1046,05198234755  3  0  0  0
131  85  36  1050,21908098336  3  0  0  0
130  76  36  1054,38577107083  3  0  0  0
132  82  36  1058,55276076041  3  0  0  0
131  79  35  1062,71967584552  3  0  0  0
131  77  36  1062,71967584552  3  0  0  0
131  83  37  1066,88677803392  3  0  0  0
131  83  36  1071,05356562036  3  0  0  0
131  83  0  1075,2206863612  3  0  0  0
131  83  0  1079,38754499953  3  0  0  0
132  82  36  1083,55437719077  3  0  0  0
132  82  0  1087,72111227777  3  0  0  0
131  80  36  1091,88820696624  3  0  0  0
131  80  0  1096,05522310291  3  0  0  0
129  80  37  1100,22221634509  3  0  0  0
129  80  0  1104,38934103325  3  0  0  0
131  89  36  1108,55626717087  3  0  0  0
130  92  36  1116,88987194872  3  0  0  0
131  84  37  1116,88987194872  3  0  0  0
131  84  0  1121,05667414027  3  0  0  0
131  84  0  1125,22372777655  3  0  0  0
131  84  0  1129,39043996905  3  0  0  0
130  89  36  1133,55741505353  3  0  0  0
132  93  37  1137,72425474469  3  0  0  0
131  91  37  1141,89127443395  3  0  0  0
130  91  37  1146,05806557299  3  0  0  0
133  87  37  1150,22507420975  3  0  0  0
129  77  36  1154,39209429374  3  0  0  0
129  82  36  1158,55896398459  3  0  0  0
131  79  37  1162,72568012442  3  0  0  0
133  77  37  1171,09717095083  3  0  0  0
131  80  36  1175,26403748382  3  0  0  0
133  81  37  1179,43074257113  3  0  0  0
132  79  36  1183,59782620709  3  0  0  0
130  83  37  1187,76459839896  3  0  0  0
132  83  36  1191,93127703919  3  0  0  0
130  88  37  1210,33289583794  3  0  0  0
132  82  36  1210,33289583794  3  0  0  0
129  85  37  1210,33289583794  3  0  0  0
130  88  37  1218,66669561373  3  0  0  0
131  86  0  1227,00021433985  3  0  0  0
131  83  36  1231,16705047842  3  0  0  0
130  86  36  1235,3339991158  3  0  0  0
131  87  37  1239,50102669972  3  0  0  0
131  87  0  1243,66773533963  3  0  0  0
131  84  37  1247,84684134904  3  0  0  0
129  88  37  1252,01385353838  3  0  0  0
132  84  37  1256,18068572962  3  0  0  0
133  86  37  1260,34756686772  3  0  0  0
133  86  0  1264,51459050431  3  0  0  0
131  83  37  1268,68159519373  3  0  0  0
129  85  37  1272,84826238671  3  0  0  0
132  87  37  1277,01530852307  3  0  0  0
132  87  0  1281,18230571257  3  0  0  0
129  87  38  1285,34940434838  3  0  0  0
129  87  0  1289,51624048694  3  0  0  0
129  87  0  1293,68315162472  3  0  0  0
134  105  36  1297,85004381533  3  0  0  0
135  116  37  1302,01689100641  3  0  0  0
135  116  0  1306,18388819591  3  0  0  0
135  116  0  1310,35060078315  3  0  0  0
135  116  0  1314,5174065273  3  0  0  0
135  116  0  1314,5174065273  3  0  0  0
135  116  0  1318,6844676635  3  0  0  0
131  161  37  1327,01828993905  3  0  0  0
131  161  0  1331,20062841444  3  0  0  0
129  163  37  1335,36761099883  3  0  0  0
133  165  37  1339,53436463827  3  0  0  0
131  174  37  1343,70112577762  3  0  0  0
131  174  0  1347,87770826097  3  0  0  0
132  171  37  1352,04475794992  3  0  0  0
129  161  37  1356,21143264281  3  0  0  0
133  167  38  1360,37852772602  3  0  0  0
133  167  0  1364,54521741876  3  0  0  0
133  160  38  1368,71209500426  3  0  0  0
133  173  37  1372,9113008021  3  0  0  0
129  153  37  1372,9113008021  3  0  0  0
129  153  0  1377,07810694098  3  0  0  0
132  175  37  1381,24489808002  3  0  0  0
133  169  38  1385,41171171882  3  0  0  0
129  168  38  1389,5785443048  3  0  0  0
129  168  0  1393,74546688982  3  0  0  0
133  177  37  1402,07913521963  3  0  0  0
128  167  37  1406,24589991158  3  0  0  0
128  167  0  1410,41259710424  3  0  0  0
132  168  37  1414,57926429722  3  0  0  0
133  166  37  1451,23176492879  3  0  0  0
133  166  0  1451,23176492879  3  0  0  0
131  181  37  1455,39862356712  3  0  0  0
131  181  0  1459,56545970569  3  0  0  0
132  171  37  1463,73246439511  3  0  0  0
132  157  38  1472,06634706477  3  0  0  0
132  157  0  1476,23304070484  3  0  0  0
133  173  38  1480,40001184198  3  0  0  0
133  165  37  1484,56681048094  3  0  0  0
130  164  37  1488,73371806613  3  0  0  0
130  162  38  1492,90197168977  3  0  0  0
132  170  38  1497,06887888022  3  0  0  0
131  166  37  1501,23594356902  3  0  0  0
132  165  37  1505,40303865223  3  0  0  0
129  176  38  1509,57015978779  3  0  0  0
133  164  37  1509,57015978779  3  0  0  0
130  176  38  1513,73716092462  3  0  0  0
133  169  37  1517,90390706414  3  0  0  0
136  171  37  1522,07098675277  3  0  0  0
129  168  38  1526,23807394133  3  0  0  0
129  168  0  1530,4869892159  3  0  0  0
131  174  38  1538,8208264913  3  0  0  0
133  174  38  1542,98777512868  3  0  0  0
131  168  37  1542,98777512868  3  0  0  0
130  166  37  1547,15464521426  3  0  0  0
135  173  38  1551,32139135378  3  0  0  0
132  172  37  1555,48814104588  3  0  0  0
133  185  37  1559,65517968232  3  0  0  0
128  165  37  1563,82216187198  3  0  0  0
128  165  0  1567,98905050999  3  0  0  0
122  173  38  1572,15574020273  3  0  0  0
122  173  0  1576,32274133957  3  0  0  0
97  182  37  1580,4898210282  3  0  0  0
92  185  38  1584,65655966779  3  0  0  0
88  190  37  1588,82338830644  3  0  0  0
84  194  38  1592,99013444595  3  0  0  0
88  205  37  1601,32356672561  3  0  0  0
88  203  37  1605,49046641614  3  0  0  0
88  202  38  1609,65753149967  3  0  0  0
85  194  37  1613,82451763666  3  0  0  0
84  186  37  1617,99139877475  3  0  0  0
87  201  37  1622,16055988884  3  0  0  0
85  194  37  1626,32731352828  3  0  0  0
82  188  38  1630,4941382196  3  0  0  0
86  186  38  1634,66098541068  3  0  0  0
83  181  37  1638,82775760255  3  0  0  0
86  193  37  1642,9947697919  3  0  0  0
85  199  37  1647,16180092841  3  0  0  0
84  186  37  1651,32872706603  3  0  0  0
85  198  37  1656,73172269239  3  0  0  0
87  195  37  1656,73172269239  3  0  0  0
87  198  37  1684,94780923359  3  0  0  0
85  188  37  1689,11478037073  3  0  0  0
85  196  38  1693,28169900843  3  0  0  0
83  186  37  1697,44847514763  3  0  0  0
80  195  37  1701,61530378628  3  0  0  0
85  196  37  1705,7823084757  3  0  0  0
83  190  38  1709,94911106199  3  0  0  0
84  191  37  1714,1158982537  3  0  0  0
85  201  37  1718,28282439132  3  0  0  0
85  196  37  1722,4495930306  3  0  0  0
84  191  37  1726,61666521931  3  0  0  0
84  188  37  1734,95046499511  3  0  0  0
83  202  37  1739,11733113336  3  0  0  0
83  198  36  1743,28403582594  3  0  0  0
81  200  37  1747,45084591215  3  0  0  0
72  187  37  1751,61780954937  3  0  0  0
63  188  36  1755,78472423975  3  0  0  0
56  175  37  1759,95160893043  3  0  0  0
52  168  36  1764,11840006947  3  0  0  0
52  168  36  1768,2851197619  3  0  0  0
46  155  35  1772,45181340197  3  0  0  0
50  161  36  1776,6185670414  3  0  0  0
50  161  36  1780,78567317713  3  0  0  0
53  166  36  1784,95237826444  3  0  0  0
50  170  36  1789,11950334733  3  0  0  0
51  167  36  1793,28620448732  3  0  0  0
52  167  36  1793,28620448732  3  0  0  0
51  166  35  1797,45330707045  3  0  0  0
50  163  36  1801,62005676256  3  0  0  0
49  162  36  1805,78678790223  3  0  0  0
50  171  36  1809,95570507153  3  0  0  0
51  165  36  1814,1224772634  3  0  0  0
51  169  35  1818,28939945369  3  0  0  0
49  173  37  1822,45616454037  3  0  0  0
51  165  36  1826,62328962327  3  0  0  0
52  165  36  1830,79030220735  3  0  0  0
50  170  36  1834,95725834465  3  0  0  0
52  148  37  1843,29082878075  3  0  0  0
55  118  36  1851,63608843591  3  0  0  0
54  105  35  1855,80318707172  3  0  0  0
57  89  34  1859,97007570973  3  0  0  0
58  85  35  1864,14490281681  3  0  0  0
57  78  35  1868,31192250608  3  0  0  0
58  67  35  1872,47897219503  3  0  0  0
56  66  34  1876,64607083083  3  0  0  0
57  65  35  1880,8128840749  3  0  0  0
56  65  36  1884,97959271481  3  0  0  0
54  65  36  1889,14663135125  3  0  0  0
54  64  37  1893,31339643793  3  0  0  0
52  68  36  1911,24642372186  3  0  0  0
55  69  37  1911,24642372186  3  0  0  0
52  66  37  1911,24642372186  3  0  0  0
52  65  37  1919,58008810434  3  0  0  0
52  65  0  1923,74722779234  3  0  0  0
51  71  37  1927,91396248461  3  0  0  0
51  71  38  1932,08075717624  3  0  0  0
50  71  38  1936,24766831402  3  0  0  0
48  72  38  1940,41434695424  3  0  0  0
50  73  38  1944,58131059147  3  0  0  0
45  76  38  1952,91524536584  3  0  0  0
48  78  39  1957,08215650362  3  0  0  0
47  82  38  1961,2490001421  3  0  0  0
47  82  39  1965,41589233271  3  0  0  0
46  85  39  1969,58282597025  3  0  0  0
46  85  0  1973,74986460669  3  0  0  0
50  87  39  1977,9165732466  3  0  0  0
46  86  39  1982,08730184419  3  0  0  0
46  84  39  1986,25402548394  3  0  0  0
48  86  39  1990,42116911927  3  0  0  0
46  88  40  1994,5879263113  3  0  0  0
46  85  39  1998,76422340291  3  0  0  0
47  86  38  2002,93090599046  3  0  0  0
49  88  39  2007,09804212587  3  0  0  0
49  88  0  2011,26499471058  3  0  0  0
47  87  39  2015,4321043989  3  0  0  0
47  89  39  2019,59878659172  3  0  0  0
48  84  40  2023,7657352291  3  0  0  0
48  85  41  2027,93240281681  3  0  0  0
48  85  0  2032,09912645656  3  0  0  0
61  85  40  2036,26617654025  3  0  0  0
75  86  42  2040,43286662772  3  0  0  0
92  81  41  2044,59998026337  3  0  0  0
106  82  42  2048,76686140146  3  0  0  0
106  82  0  2048,76686140146  3  0  0  0
106  82  0  2052,93387753813  3  0  0  0
145  75  0  2061,26773731329  3  0  0  0
169  76  41  2065,43446095304  3  0  0  0
175  67  41  2069,60123353965  3  0  0  0
185  66  40  2073,76821217671  3  0  0  0
192  74  39  2077,93532581236  3  0  0  0
191  65  41  2082,10233839644  3  0  0  0
191  65  0  2086,26936203303  3  0  0  0
191  65  0  2090,43620961885  3  0  0  0
186  65  41  2094,6032968074  3  0  0  0
186  65  0  2098,76997544763  3  0  0  0
191  66  41  2102,93664303534  3  0  0  0
191  66  0  2107,1034381217  3  0  0  0
190  65  41  2111,27015820886  3  0  0  0
191  62  40  2115,4369493479  3  0  0  0
191  62  0  2149,33732750182  3  0  0  0
191  64  40  2149,33732750182  3  0  0  0
191  62  40  2154,18093046389  3  0  0  0
190  57  40  2158,34793554805  3  0  0  0
190  57  0  2162,5146591878  3  0  0  0
189  58  40  2166,68139782739  3  0  0  0
189  58  0  2170,84829357059  3  0  0  0
190  53  39  2175,01513365649  3  0  0  0
189  51  39  2179,18197729498  3  0  0  0
188  52  40  2187,5159985158  3  0  0  0
189  50  39  2191,68280465469  3  0  0  0
189  46  39  2195,84959934632  3  0  0  0
188  49  39  2200,01655548363  3  0  0  0
188  44  40  2204,18347806865  3  0  0  0
187  45  40  2208,3501642088  3  0  0  0
189  45  39  2212,51695534784  3  0  0  0
189  47  40  2216,68380648625  3  0  0  0
191  43  39  2220,85078907064  3  0  0  0
194  45  40  2225,01761376196  3  0  0  0
199  44  40  2229,18432240187  3  0  0  0
211  44  39  2233,35131959137  3  0  0  0
219  39  39  2237,51827572868  3  0  0  0
223  42  39  2241,68520936622  3  0  0  0
224  43  40  2245,85223300281  3  0  0  0
228  42  39  2250,01917414027  3  0  0  0
228  41  40  2254,18623527647  3  0  0  0
227  40  39  2258,35311641456  3  0  0  0
224  40  39  2258,35311641456  3  0  0  0
224  41  39  2262,51979900212  3  0  0  0
225  39  39  2266,68663514068  3  0  0  0
226  40  39  2270,85351983137  3  0  0  0
227  40  39  2275,02054702056  3  0  0  0
227  42  39  2279,18754065747  3  0  0  0
226  38  39  2283,35454929422  3  0  0  0
226  38  0  2287,52139293271  3  0  0  0
226  41  39  2291,68815762466  3  0  0  0
228  38  39  2295,85496376354  3  0  0  0
225  39  39  2300,02188634856  3  0  0  0
227  38  39  2304,18896248461  3  0  0  0
228  37  39  2308,35609112009  3  0  0  0
229  40  39  2316,68977089715  3  0  0  0
229  39  39  2320,85649848423  3  0  0  0
227  38  40  2325,02321107146  3  0  0  0
228  39  39  2329,19031365459  3  0  0  0
227  38  39  2333,3572662393  3  0  0  0
230  39  40  2337,52415132472  3  0  0  0
227  39  40  2341,69124996053  3  0  0  0
226  38  39  2345,85833359649  3  0  0  0
226  38  39  2350,02518868222  3  0  0  0
228  38  39  2354,19202482079  3  0  0  0
225  39  40  2369,2637801181  3  0  0  0
225  37  39  2369,2637801181  3  0  0  0
227  40  40  2373,43072125557  3  0  0  0
229  37  39  2381,7642510342  3  0  0  0
229  40  39  2385,93100467364  3  0  0  0
229  40  0  2390,09782936495  3  0  0  0
227  40  39  2394,26457155714  3  0  0  0
228  39  39  2398,43168124546  3  0  0  0
228  38  40  2402,60694729529  3  0  0  0
229  39  39  2406,77882338081  3  0  0  0
229  40  39  2410,94564096694  3  0  0  0
229  39  39  2415,11272065557  3  0  0  0
228  38  39  2419,27983073862  3  0  0  0
228  41  39  2423,44658793065  3  0  0  0
229  41  39  2427,61331907033  3  0  0  0
228  40  39  2431,78012520921  3  0  0  0
228  40  0  2431,78012520921  3  0  0  0
228  40  0  2435,94709279376  3  0  0  0
230  40  40  2440,11394393217  3  0  0  0
230  40  0  2444,28081401775  3  0  0  0
229  40  39  2448,44775120788  3  0  0  0
228  40  40  2452,61486484353  3  0  0  0
227  40  40  2456,78197097925  3  0  0  0
227  42  39  2460,94890856412  3  0  0  0
230  40  39  2465,11587970127  3  0  0  0
228  40  39  2469,28297833707  3  0  0  0
224  40  40  2473,44975052894  3  0  0  0
214  36  39  2477,61685311207  3  0  0  0
206  33  40  2481,78368175072  3  0  0  0
199  30  39  2485,95077683393  3  0  0  0
196  29  39  2490,11747047399  3  0  0  0
196  30  40  2498,45152919443  3  0  0  0
198  30  40  2502,61825283418  3  0  0  0
201  30  40  2506,78508502542  3  0  0  0
200  32  40  2510,95188011179  3  0  0  0
201  32  40  2515,11859625162  3  0  0  0
200  32  39  2519,28561633562  3  0  0  0
201  32  40  2523,45870740834  3  0  0  0
199  31  40  2527,62577999179  3  0  0  0
202  32  40  2531,79269862949  3  0  0  0
199  33  40  2535,95972621341  3  0  0  0
200  34  40  2540,24144614267  3  0  0  0
200  32  40  2544,40819228219  3  0  0  0
200  31  40  2548,59014076168  3  0  0  0
200  31  0  2552,75695834781  3  0  0  0
200  32  40  2556,9240459311  3  0  0  0
200  33  40  2561,09111101462  3  0  0  0
199  33  40  2565,25809715161  3  0  0  0
199  33  0  2569,4249782897  3  0  0  0
199  32  40  2573,59203587331  3  0  0  0
200  31  40  2593,0049440269  3  0  0  0
201  32  40  2593,0049440269  3  0  0  0
201  32  40  2597,27282660182  3  0  0  0
201  32  40  2601,43985379101  3  0  0  0
198  33  40  2605,60655098367  3  0  0  0
199  31  40  2609,77340212208  3  0  0  0
198  31  40  2613,94027931285  3  0  0  0
200  32  40  2618,10722795023  3  0  0  0
199  30  40  2622,27432263871  3  0  0  0
200  33  40  2630,60831385985  3  0  0  0
200  33  40  2634,77543499542  3  0  0  0
198  32  40  2638,94213218808  3  0  0  0
198  32  0  2643,10918227176  3  0  0  0
200  32  39  2647,27625090788  3  0  0  0
200  32  40  2651,4430984937  3  0  0  0
199  32  40  2655,61004357849  3  0  0  0
198  30  40  2655,61004357849  3  0  0  0
198  32  40  2655,61004357849  3  0  0  0
218  68  0  2663,94573688698  3  0  0  0
226  99  39  2668,11245342154  3  0  0  0
231  113  38  2672,27945061105  3  0  0  0
231  113  0  2676,44656779929  3  0  0  0
241  156  38  2680,61358788328  3  0  0  0
243  161  39  2684,78027402343  3  0  0  0
243  164  38  2688,94732015979  3  0  0  0
242  160  38  2693,11399130009  3  0  0  0
241  159  0  2701,44782107557  3  0  0  0
241  159  0  2705,61469826633  3  0  0  0
243  158  38  2709,78177440237  3  0  0  0
243  167  39  2713,94846054252  3  0  0  0
241  164  38  2713,94846054252  3  0  0  0
243  161  38  2718,11543167967  3  0  0  0
243  161  0  2722,28211781981  3  0  0  0
242  162  38  2726,44883040705  3  0  0  0
241  159  38  2730,61565154577  3  0  0  0
243  162  38  2734,78260413048  3  0  0  0
242  160  38  2738,94935027  3  0  0  0
241  163  38  2743,11612996179  3  0  0  0
241  160  38  2747,28293254808  3  0  0  0
247  167  38  2751,45005368365  3  0  0  0
245  166  38  2759,78357556763  3  0  0  0
240  164  38  2763,95067420343  3  0  0  0
241  162  38  2768,11752139451  3  0  0  0
245  164  38  2772,28434608583  3  0  0  0
241  159  38  2776,45130222313  3  0  0  0
243  163  38  2780,61833730698  3  0  0  0
239  161  38  2784,78543949537  3  0  0  0
242  161  38  2788,95233563331  3  0  0  0
243  162  38  2793,16012489342  3  0  0  0
242  166  38  2797,32717458237  3  0  0  0
243  165  38  2810,1337322765  3  0  0  0
239  156  38  2810,1337322765  3  0  0  0
243  161  39  2810,1337322765  3  0  0  0
246  165  38  2818,46769744529  3  0  0  0
240  161  38  2822,63461963558  3  0  0  0
246  160  38  2826,80166221935  3  0  0  0
242  159  38  2830,96877585499  3  0  0  0
242  163  38  2839,41241552721  3  0  0  0
243  159  38  2843,5791506142  3  0  0  0
243  163  39  2847,74614780371  3  0  0  0
242  157  39  2851,91293894275  3  0  0  0
238  150  39  2856,0796215303  3  0  0  0
239  155  38  2860,2465776676  3  0  0  0
241  165  38  2864,41355235734  3  0  0  0
238  161  39  2868,58032099662  3  0  0  0
238  161  0  2872,74712358291  3  0  0  0
244  158  39  2876,91379117062  3  0  0  0
239  157  38  2881,08065336154  3  0  0  0
241  153  39  2885,2474145009  3  0  0  0
240  138  39  2889,41453563647  3  0  0  0
241  130  39  2893,58121032937  3  0  0  0
240  106  39  2897,74801646825  3  0  0  0
241  96  40  2901,91489365901  3  0  0  0
242  79  39  2906,08183479648  3  0  0  0
242  79  0  2906,08183479648  3  0  0  0
239  63  40  2910,24855488363  3  0  0  0
236  51  40  2914,4154514163  3  0  0  0
234  48  41  2918,58238505384  3  0  0  0
238  47  40  2922,74915764045  3  0  0  0
235  42  40  2926,91605377838  3  0  0  0
237  38  40  2931,08275097104  3  0  0  0
236  37  40  2935,2495531626  3  0  0  0
236  37  0  2939,41663679856  3  0  0  0
238  39  40  2943,58337149083  3  0  0  0
236  40  41  2947,75013263018  3  0  0  0
237  41  40  2951,91683021758  3  0  0  0
236  39  41  2956,08383885433  3  0  0  0
237  38  40  2960,25065999305  3  0  0  0
236  39  40  2964,41757113083  3  0  0  0
236  37  40  2972,75170840307  3  0  0  0
237  38  40  2976,91871703982  3  0  0  0
238  40  41  2981,11584180693  3  0  0  0
